concurso,dada_sorteio,bola1,bola2,bola3,bola4,bola5,ganhadores_5_acertos,cidade_uf,rateio_5_acertos,ganhadores_4_acertos,rateio_4_acertos,ganhadores_3_acertos,rateio_3_acertos,ganhadores_2_acertos,rateio_2_acertos,acumulado_5_acertos,arrecadacao_total,estimativa_premio,acumulado_sorteio_especial_quina_de_sao_joao,observacao
3924,2015-11-03,10,24,31,42,48,0,,0.0,63,6969.77,4423,141.82,0,0.0,614733.78,5700060.5,1200000.0,40873154.38,
3925,2015-11-04,8,15,20,24,47,0,,0.0,133,3958.62,7281,103.3,0,0.0,1351827.4,6834630.5,2100000.0,41189051.66,
3926,2015-11-05,7,12,17,51,53,0,,0.0,85,6869.21,5949,140.21,0,0.0,2169262.97,7579593.5,3000000.0,41539381.19,
3927,2015-11-06,15,46,56,57,80,0,,0.0,64,10167.39,3907,237.92,0,0.0,3080260.52,8447138.0,4100000.0,41929808.72,
3928,2015-11-07,18,41,43,59,71,0,,0.0,45,15011.29,4254,226.84,0,0.0,4025971.87,8769018.5,5000000.0,42335113.59,
3929,2015-11-09,6,13,28,32,41,1,CAMPINAS/SP,4971174.84,67,10076.79,6362,151.6,0,0.0,0.0,8764304.5,500000.0,42740200.59,
3930,2015-11-10,13,25,34,46,61,1,TAUBATÉ/SP,566413.95,46,8795.25,3410,169.49,0,0.0,0.0,5252019.5,500000.0,42982949.43,
3931,2015-11-11,6,28,47,64,67,0,,0.0,41,10845.5,3469,183.11,0,0.0,622531.6,5772365.0,1300000.0,43249748.69,"A Caixa Econômica Federal informa que devido a problemas no ambiente tecnológico de processamento de loterias, o sorteio da Quina, concurso 3932, será realizado nessa sexta-feira, dia 13/11/15, no Caminhão da sorte em Manacapuru/AM."
3932,2015-11-13,2,24,27,48,67,1,Aracaju/SE,1293530.98,93,5153.61,5650,121.18,0,0.0,0.0,6221778.0,500000.0,43537319.87,
3933,2015-11-13,6,24,34,67,74,0,,0.0,39,11198.83,3318,188.04,0,0.0,611455.94,5669667.0,1300000.0,43799372.42,
3934,2015-11-14,7,18,43,53,79,0,,0.0,37,13187.9,3547,196.52,0,0.0,1294589.13,6334287.5,2000000.0,44092143.8,
3935,2015-11-16,7,19,41,43,45,0,,0.0,68,7456.14,5569,130.06,0,0.0,2004413.35,6581777.5,3000000.0,44396354.18,
3936,2015-11-17,11,13,29,60,76,0,,0.0,48,11706.86,4594,174.74,0,0.0,2791114.22,7294609.0,3600000.0,44733511.71,
3937,2015-11-18,22,28,45,48,62,0,,0.0,105,5912.93,5216,170.04,0,0.0,3660313.82,8059570.5,4500000.0,45106025.83,
3938,2015-11-19,29,40,54,69,73,1,LIMEIRA/SP,4539412.19,49,12814.85,3469,258.58,0,0.0,0.0,8151356.0,500000.0,45482782.29,
3939,2015-11-20,43,44,45,53,74,1,BELO HORIZONTE/MG,434435.24,38,8166.08,2686,165.04,0,0.0,0.0,4028259.5,500000.0,45668968.83,
3940,2015-11-21,10,19,33,40,80,1,CEREJEIRAS/RO,612197.11,67,6526.62,5544,112.67,0,0.0,0.0,5676539.5,500000.0,45931339.02,
3941,2015-11-23,5,13,15,45,53,0,,0.0,153,2461.88,7240,74.32,0,0.0,527333.75,4889652.0,1200000.0,46157339.21,
3942,2015-11-24,34,39,40,41,69,0,,0.0,38,12093.35,2733,240.21,0,0.0,1170700.18,5965554.0,2000000.0,46433067.69,
3943,2015-11-25,5,12,22,29,60,0,,0.0,96,5529.21,5928,127.91,0,0.0,1913826.76,6890570.5,3000000.0,46751550.51,
3944,2015-11-26,13,36,49,69,70,0,,0.0,62,8063.29,3727,191.62,0,0.0,2613720.43,6489697.5,3300000.0,47051504.95,
3945,2015-11-27,6,10,20,22,75,1,UBERABA/MG,3401250.49,78,7211.82,5594,143.65,0,0.0,0.0,7302297.5,500000.0,47389017.84,
3946,2015-11-28,12,21,49,56,73,0,,0.0,42,9913.97,3020,196.96,0,0.0,582941.33,5405268.0,1200000.0,47638849.85,
3947,2015-11-30,10,54,56,66,80,0,,0.0,38,11731.58,3354,189.87,0,0.0,1207061.29,5787093.0,2000000.0,47906329.85,
3948,2015-12-01,19,26,61,74,79,0,,0.0,37,14376.57,3171,239.64,0,0.0,1951767.5,6905217.5,2700000.0,48225489.66,
3949,2015-12-02,16,29,31,47,69,0,,0.0,77,7663.74,4617,182.58,0,0.0,2777918.55,7660407.0,3600000.0,48579554.41,
3950,2015-12-03,19,24,37,49,74,0,,0.0,79,7898.52,5318,167.62,0,0.0,3651495.26,8100157.0,4500000.0,48953944.44,
3951,2015-12-04,12,26,48,52,61,0,,0.0,84,8345.51,4929,203.17,0,0.0,4632926.86,9100231.0,5500000.0,49374557.99,
3952,2015-12-05,31,49,56,62,66,0,,0.0,60,11380.76,4120,236.77,0,0.0,5588910.68,8864269.0,6500000.0,49784265.34,
3953,2015-12-07,11,19,36,37,40,0,,0.0,94,7730.58,6492,159.9,0,0.0,6606255.23,9433230.5,7700000.0,50220270.16,
3954,2015-12-08,4,13,16,49,74,0,,0.0,92,7801.94,6955,147.43,0,0.0,7611144.6,9317741.0,8700000.0,50650937.04,
3955,2015-12-09,10,38,53,54,67,0,,0.0,78,11242.86,6578,190.44,0,0.0,8838864.3,11383914.0,10000000.0,51177102.64,
3956,2015-12-10,21,31,39,56,61,0,,0.0,78,11809.02,5460,241.0,0,0.0,10128409.34,11957183.5,11500000.0,51729764.81,
3957,2015-12-11,23,38,42,49,79,0,,0.0,104,9523.15,6846,206.67,0,0.0,11514979.58,12856840.5,13000000.0,52324009.22,
3958,2015-12-12,19,21,55,63,70,0,,0.0,73,12585.22,5701,230.21,0,0.0,12801189.01,11926254.5,14000000.0,52875241.84,
3959,2015-12-14,27,39,56,73,76,0,,0.0,110,9113.33,7226,198.18,0,0.0,14204641.12,13013376.0,15000000.0,53476721.33,
3960,2015-12-15,33,34,43,47,57,1,MACAPÁ/AP,15678501.07,137,7684.36,8620,174.47,0,0.0,0.0,13666226.0,500000.0,54108375.6,
3961,2015-12-16,9,10,23,24,63,0,,0.0,73,6071.21,4905,129.08,0,0.0,620477.27,5753316.5,1200000.0,54374294.44,
3962,2015-12-17,36,46,57,61,72,0,,0.0,40,12007.02,2235,306.98,0,0.0,1292870.53,6234702.5,2000000.0,54662462.99,
3963,2015-12-18,23,36,65,70,80,0,,0.0,41,13681.32,3576,224.08,0,0.0,2078178.13,7281690.0,2900000.0,54999023.4,
3964,2015-12-19,7,33,56,59,64,0,,0.0,118,4997.37,5940,141.82,0,0.0,2903742.81,7654970.0,3700000.0,55352836.85,
3965,2015-12-21,18,23,40,70,73,0,,0.0,43,14558.05,3570,250.49,0,0.0,3780137.46,8126286.0,4600000.0,55728434.57,
3966,2015-12-22,11,17,38,39,72,0,,0.0,65,10636.98,5597,176.47,0,0.0,4748102.64,8975365.0,6000000.0,56143276.8,
3967,2015-12-23,8,41,42,53,75,0,,0.0,71,10905.84,5282,209.42,0,0.0,5832143.64,10051667.0,6700000.0,56607865.82,
3968,2015-12-24,14,18,25,75,76,0,,0.0,54,10793.79,4082,203.98,0,0.0,6648154.12,7566379.5,7500000.0,56957584.6,
3969,2015-12-26,5,6,8,28,48,0,,0.0,111,5693.63,7865,114.79,0,0.0,7532943.52,8204125.5,8400000.0,57336780.06,
3970,2015-12-28,9,34,59,61,79,0,,0.0,65,12583.8,5033,232.16,0,0.0,8678069.28,10618069.5,9700000.0,57827548.25,
3971,2015-12-29,32,47,53,60,65,0,,0.0,80,10921.01,5793,215.45,0,0.0,9901221.82,11341565.5,11000000.0,58351756.5,
3972,2015-12-30,27,37,39,53,60,0,,0.0,76,12343.35,6151,217.87,0,0.0,11214553.89,12177746.5,12000000.0,58914613.11,
3973,2015-12-31,47,50,63,71,72,1,GOIANÁPOLIS/GO,12193832.59,54,12953.42,4085,244.61,0,0.0,0.0,9080268.5,500000.0,59334303.99,
3974,2016-01-02,16,17,18,34,55,0,,0.0,31,7355.54,2505,130.03,0,0.0,319230.34,2960033.0,1000000.0,59471117.0,
3975,2016-01-04,6,21,63,65,73,0,,0.0,24,19248.74,2715,243.07,0,0.0,965988.13,6089669.0,1700000.0,59748298.93,
3976,2016-01-05,23,37,50,53,54,0,,0.0,55,9665.3,4683,162.16,0,0.0,1710215.77,7007414.5,2500000.0,60067253.64,
3977,2016-01-06,22,30,44,64,80,0,,0.0,65,9159.22,3753,226.61,0,0.0,2543704.39,7847868.0,3300000.0,60424463.07,
3978,2016-01-07,2,50,59,69,72,0,,0.0,48,13315.36,3281,278.28,0,0.0,3438496.46,8425082.0,4400000.0,60807945.38,
3979,2016-01-08,14,33,39,58,74,0,,0.0,80,8821.31,5383,187.28,0,0.0,4426482.52,9302567.5,5500000.0,61231368.0,
3980,2016-01-09,9,15,27,28,61,0,,0.0,77,8966.56,6338,155.62,0,0.0,5393077.95,9101160.0,6300000.0,61645623.19,
3981,2016-01-11,5,36,45,47,61,1,CAMPO LIMPO PAULISTA/SP,6386126.73,67,10586.87,5014,202.09,0,0.0,0.0,9350236.5,500000.0,62071215.53,
3982,2016-01-12,25,38,57,59,68,0,,0.0,36,11327.19,3152,184.81,0,0.0,570890.04,5375322.0,1100000.0,62315882.7,
3983,2016-01-13,9,35,55,69,70,0,,0.0,37,13996.39,3698,200.05,0,0.0,1295902.83,6826493.5,1900000.0,62626602.48,
3984,2016-01-14,2,5,16,35,65,0,,0.0,87,6042.59,5744,130.74,0,0.0,2031890.02,6929825.0,2600000.0,62942025.58,
3985,2016-01-15,9,21,24,27,69,0,,0.0,87,6721.97,5759,145.06,0,0.0,2850626.34,7708965.0,3700000.0,63292912.58,
3986,2016-01-16,4,6,26,36,55,0,,0.0,91,6620.34,6010,143.2,0,0.0,3694057.15,7941480.5,4500000.0,63654382.94,
3987,2016-01-18,3,50,60,67,77,0,,0.0,53,12326.2,3722,250.74,0,0.0,4608660.94,8611623.0,5500000.0,64046356.0,
3988,2016-01-19,15,33,56,63,77,1,RIO DE JANEIRO/RJ,5605257.05,122,5834.88,6126,166.0,0,0.0,0.0,9383637.0,500000.0,64473468.63,
3989,2016-01-20,14,31,37,38,78,0,,0.0,39,10054.52,2911,192.43,0,0.0,548976.57,5168991.5,1200000.0,64708744.31,
3990,2016-01-21,24,31,36,39,72,0,,0.0,51,9649.03,3596,195.49,0,0.0,1237917.15,6486849.0,2000000.0,65004004.57,
3991,2016-01-22,22,24,45,49,64,0,,0.0,83,6549.3,4791,162.08,0,0.0,1998945.05,7165600.5,2800000.0,65330159.4,
3992,2016-01-23,30,37,40,72,79,0,,0.0,38,14755.21,2757,290.53,0,0.0,2783921.81,7391095.5,3500000.0,65666578.02,
3993,2016-01-25,11,16,46,48,74,0,,0.0,48,11177.21,3900,196.52,0,0.0,3535030.24,7072202.0,4500000.0,65988481.65,
3994,2016-01-26,6,13,19,40,64,0,,0.0,95,6474.75,6086,144.38,0,0.0,4396172.45,8108245.5,5300000.0,66357542.6,
3995,2016-01-27,6,45,50,67,75,1,CERQUILHO/SP,5314769.73,54,12150.76,4352,215.38,0,0.0,0.0,8649224.5,500000.0,66751227.16,
3996,2016-01-28,3,23,28,40,63,0,,0.0,35,11166.24,3072,181.74,0,0.0,547145.89,5151754.5,1200000.0,66985718.27,
3997,2016-01-29,1,25,37,41,80,0,,0.0,54,8914.74,4018,171.15,0,0.0,1221099.89,6345740.0,1900000.0,67274555.71,
3998,2016-01-30,2,25,26,29,38,0,,0.0,66,7688.43,5748,126.11,0,0.0,1931510.93,6689008.0,2700000.0,67579017.59,
3999,2016-02-01,10,22,25,70,79,0,,0.0,66,8408.78,3999,198.25,0,0.0,2708482.17,7315718.0,3500000.0,67912005.27,
4000,2016-02-02,17,21,27,46,63,1,SÃO PAULO/SP,3497808.05,62,9093.62,4441,181.36,0,0.0,0.0,7432045.5,500000.0,68250287.8,
4001,2016-02-03,7,22,49,52,76,0,,0.0,57,7499.94,3698,165.14,0,0.0,598495.68,5635248.0,1300000.0,68506785.97,
4002,2016-02-04,3,6,7,43,55,1,SÃO JOSÉ DO RIO PRETO/SP,1250239.62,78,5968.35,5635,118.02,0,0.0,0.0,6136617.0,500000.0,68786104.8,
4003,2016-02-05,1,25,27,32,51,0,,0.0,40,10277.08,3713,158.16,0,0.0,575516.16,5418880.0,1200000.0,69032754.59,
4004,2016-02-06,24,27,37,45,69,0,,0.0,63,6971.49,4698,133.55,0,0.0,1190401.29,5789566.0,1500000.0,69296276.8,
4005,2016-02-10,10,14,33,50,62,0,,0.0,38,11749.93,3566,178.87,0,0.0,1815497.46,5885710.0,2500000.0,69564175.17,
4006,2016-02-11,15,18,44,55,74,0,,0.0,60,8800.06,4952,152.32,0,0.0,2554702.62,6960124.5,3300000.0,69880977.39,
4007,2016-02-12,5,27,31,35,53,1,TAQUARI/RS,3376147.19,123,4770.29,7183,116.69,0,0.0,0.0,7734465.0,500000.0,70233025.08,
4008,2016-02-13,19,28,46,50,58,0,,0.0,57,7264.47,3510,168.52,0,0.0,579704.65,5458317.5,1200000.0,70481469.92,
4009,2016-02-15,9,13,21,29,69,0,,0.0,85,5197.22,5404,116.78,0,0.0,1198174.23,5823316.0,1700000.0,70746528.33,
4010,2016-02-16,9,36,37,39,43,0,,0.0,57,8601.48,5057,138.5,0,0.0,1884571.88,6462905.5,2600000.0,71040698.76,
4011,2016-02-17,6,24,52,53,69,1,CURVELO/MG,2623956.64,52,10156.39,4459,169.2,0,0.0,0.0,6961815.5,500000.0,71357577.95,
4012,2016-02-18,43,47,48,54,66,0,,0.0,30,12498.93,3122,171.57,0,0.0,524955.0,4942812.0,1000000.0,71582558.68,
4013,2016-02-19,9,24,42,58,59,0,,0.0,74,5934.9,4213,148.92,0,0.0,1139810.61,5789288.0,2000000.0,71846068.24,
4014,2016-02-20,24,41,52,57,77,0,,0.0,46,10353.86,3368,202.01,0,0.0,1806599.12,6278272.0,2500000.0,72131834.76,
4015,2016-02-22,3,22,41,46,65,0,,0.0,41,12329.43,3330,216.86,0,0.0,2514308.23,6663567.5,3200000.0,72435138.68,
4016,2016-02-23,34,65,68,69,80,0,,0.0,53,9999.12,3719,203.56,0,0.0,3256242.83,6985824.0,4000000.0,72753110.67,
4017,2016-02-24,3,16,46,52,59,0,,0.0,81,7101.9,4799,171.24,0,0.0,4061597.98,7582972.0,5000000.0,73098262.89,
4018,2016-02-25,4,12,32,44,60,0,,0.0,96,6534.33,5663,158.24,0,0.0,4939811.38,8268982.5,6000000.0,73474640.08,
4019,2016-02-26,5,11,12,55,62,0,,0.0,102,6738.44,7359,133.42,0,0.0,5902059.91,9060231.0,7000000.0,73887032.31,
4020,2016-02-27,4,6,13,43,64,0,,0.0,101,7067.02,7775,131.14,0,0.0,6901336.54,9408876.0,8000000.0,74315293.74,
4021,2016-02-29,29,45,55,75,80,0,,0.0,75,10117.06,5586,194.05,0,0.0,7963627.65,10002200.5,9000000.0,74770561.37,
4022,2016-03-01,10,29,38,56,63,1,AFRÂNIO/PE,9140429.46,131,6416.59,6492,184.96,0,0.0,0.0,11080397.5,500000.0,75274905.02,
4023,2016-03-02,7,37,47,62,80,0,,0.0,29,14260.77,2877,205.35,0,0.0,578987.27,5451563.0,1200000.0,75523042.43,
4024,2016-03-03,12,22,27,31,52,0,,0.0,58,8358.46,4341,159.53,0,0.0,1257693.88,6390489.0,2000000.0,75813916.7,
4025,2016-03-04,24,28,52,53,79,1,VILA VELHA/ES,2005352.38,67,7970.77,5015,152.12,0,0.0,0.0,7039718.5,500000.0,76134341.78,
4026,2016-03-05,10,35,54,67,75,0,,0.0,53,7923.82,3357,178.71,0,0.0,587947.27,5535927.5,1200000.0,76386319.2,
4027,2016-03-07,13,25,69,73,75,0,,0.0,54,8578.74,3725,177.66,0,0.0,1236499.51,6106565.0,2000000.0,76664270.16,
4028,2016-03-08,6,12,48,54,77,1,MANAUS/AM,1943116.88,80,6309.08,4670,154.39,0,0.0,0.0,6653288.0,500000.0,76967106.19,
4029,2016-03-09,2,18,29,32,55,1,RIO DE JANEIRO/RJ,583812.74,61,6836.22,4252,140.1,0,0.0,0.0,5496998.0,500000.0,77217311.65,
4030,2016-03-10,19,30,36,43,64,0,,0.0,26,14804.1,3016,182.31,0,0.0,538869.22,5073824.0,1200000.0,77448255.62,
4031,2016-03-11,5,9,33,63,73,0,,0.0,59,8102.9,4659,146.58,0,0.0,1208169.24,6301919.5,2000000.0,77735098.49,
4032,2016-03-12,19,45,53,61,64,0,,0.0,49,10439.66,3756,194.56,0,0.0,1924330.2,6743147.5,2700000.0,78042024.63,
4033,2016-03-14,16,22,38,50,62,1,SÃO JOSÉ/SC,2665188.09,57,9283.94,3372,224.19,0,0.0,0.0,6975686.0,500000.0,78359535.17,
4034,2016-03-15,5,29,43,48,54,0,,0.0,63,5958.9,4298,124.77,0,0.0,525575.08,4948650.5,1200000.0,78584781.64,
4035,2016-03-16,4,7,10,50,61,0,,0.0,60,7514.88,4746,135.72,0,0.0,1156825.25,5943654.0,1900000.0,78855317.43,
4036,2016-03-17,6,8,19,35,50,0,,0.0,74,6545.25,5347,129.4,0,0.0,1834912.67,6384659.0,2600000.0,79145926.35,
4037,2016-03-18,1,13,14,21,38,0,,0.0,110,4946.41,5674,136.99,0,0.0,2596658.94,7172364.5,3500000.0,79472389.05,
4038,2016-03-19,5,9,15,40,42,0,,0.0,104,5415.27,6473,124.29,0,0.0,3385122.55,7423926.5,4200000.0,79810302.02,
4039,2016-03-21,37,40,43,70,79,0,,0.0,52,11651.78,3539,244.57,0,0.0,4233372.28,7986854.0,5000000.0,80173837.64,
4040,2016-03-22,25,28,37,61,80,1,GOIÂNIA/GO,5143962.29,45,14453.81,3850,241.34,0,0.0,0.0,8573830.5,500000.0,80564090.5,
4041,2016-03-23,3,24,66,69,70,0,,0.0,30,12462.58,3141,170.04,0,0.0,523428.24,4928436.5,1000000.0,80788416.9,
4042,2016-03-24,10,20,42,62,72,0,,0.0,24,17972.86,2692,228.9,0,0.0,1127316.35,5686021.5,2000000.0,81047226.09,
4043,2016-03-26,12,25,32,39,76,1,FORTALEZA/CE,1731361.12,38,11354.23,3316,185.87,0,0.0,0.0,5687496.5,500000.0,81306102.43,
4044,2016-03-28,38,41,50,51,72,0,,0.0,22,16222.7,1771,287.89,0,0.0,499659.13,4704634.0,1000000.0,81520242.06,
4045,2016-03-29,9,11,16,58,63,0,,0.0,50,8209.32,3981,147.29,0,0.0,1074311.61,5410748.0,1800000.0,81766521.7,
4046,2016-03-30,6,17,20,53,78,0,,0.0,37,12679.49,3650,183.61,0,0.0,1731109.2,6184200.5,2500000.0,82048006.39,
4047,2016-03-31,7,10,38,46,55,0,,0.0,52,10041.43,4765,156.54,0,0.0,2462125.47,6883020.5,3200000.0,82361299.09,
4048,2016-04-01,15,22,32,49,58,0,,0.0,58,10387.96,4485,191.91,0,0.0,3305627.81,7942154.0,4200000.0,82722800.1,
4049,2016-04-02,5,26,37,38,76,0,,0.0,67,9169.52,4513,194.47,0,0.0,4165728.83,8098442.0,5000000.0,83091414.84,
4050,2016-04-04,42,56,60,62,68,0,,0.0,58,11500.83,4024,236.81,0,0.0,5099595.95,8793000.5,6000000.0,83491643.62,
4051,2016-04-05,17,18,23,42,76,1,FOZ DO IGUAÇU/PR,6137245.24,62,11954.49,5873,180.28,0,0.0,0.0,9770181.0,500000.0,83936350.47,
4052,2016-04-06,1,15,17,31,67,1,BRASÍLIA/DF,578422.47,47,8790.62,3768,156.64,0,0.0,0.0,5446245.0,500000.0,84184245.82,
4053,2016-04-07,26,27,30,34,63,1,ARARUAMA/RJ,569751.47,43,9464.31,3199,181.73,0,0.0,0.0,5364601.5,500000.0,84428425.03,
4054,2016-04-08,22,51,52,70,71,0,,0.0,28,14545.85,2249,258.7,0,0.0,570197.37,5368800.0,1200000.0,84672795.33,
4055,2016-04-09,11,18,66,69,78,0,,0.0,41,11280.01,3025,218.4,0,0.0,1217669.93,6096399.0,2000000.0,84950283.58,
4056,2016-04-11,6,12,17,52,78,3,CASTANHAL/PA; PAULÍNIA/SP; SÃO PAULO/SP,634197.6,54,9059.82,4551,153.57,0,0.0,0.0,6449019.5,500000.0,85243821.96,
4057,2016-04-12,2,15,29,69,80,0,,0.0,40,9526.89,3457,157.47,0,0.0,533505.56,5023321.5,1200000.0,85472467.22,
4058,2016-04-13,12,19,66,68,75,0,,0.0,54,8626.28,3722,178.78,0,0.0,1185652.13,6140408.0,1900000.0,85751958.61,
4059,2016-04-14,17,27,30,41,44,0,,0.0,58,8310.03,3959,173.91,0,0.0,1860426.57,6353465.0,2600000.0,86041147.67,
4060,2016-04-15,2,17,29,34,68,0,,0.0,78,6745.53,5286,142.19,0,0.0,2597037.83,6935701.0,3300000.0,86356838.22,
4061,2016-04-16,12,13,33,61,80,0,,0.0,51,10547.88,4555,168.71,0,0.0,3350156.53,7091130.0,4200000.0,86679603.39,
4062,2016-04-18,7,19,42,61,76,0,,0.0,50,11388.91,4215,192.99,0,0.0,4147380.4,7506410.5,5000000.0,87021270.77,
4063,2016-04-19,4,12,17,70,75,0,,0.0,71,8987.15,5472,166.58,0,0.0,5040702.79,8411244.0,6000000.0,87404123.23,
4064,2016-04-20,12,17,27,38,78,0,,0.0,98,7230.19,8196,123.5,0,0.0,6032685.38,9340197.5,7000000.0,87829258.63,
4065,2016-04-22,13,18,28,62,73,0,,0.0,83,9970.41,7780,151.95,0,0.0,7191246.57,10908649.5,8500000.0,88325784.86,
4066,2016-04-23,39,47,52,53,55,0,,0.0,83,9398.44,7385,150.89,0,0.0,8283345.49,10282861.5,9500000.0,88793827.25,
4067,2016-04-25,2,7,18,60,71,0,,0.0,80,11666.66,6586,202.44,0,0.0,9590011.33,12303156.5,11000000.0,89353826.91,
4068,2016-04-26,30,49,70,71,79,0,,0.0,65,15375.86,5155,276.96,0,0.0,10989214.87,13174462.5,12500000.0,89953485.58,
4069,2016-04-27,22,24,29,32,80,1,TAGUATINGA/TO,12611508.51,106,10931.9,8092,204.57,0,0.0,0.0,15275009.0,500000.0,90648754.3,
4070,2016-04-28,2,15,37,46,52,0,,0.0,53,7107.82,3271,164.52,0,0.0,527400.17,4965835.0,1200000.0,90874782.95,
4071,2016-04-29,15,27,40,51,64,0,,0.0,30,15876.14,3465,196.36,0,0.0,1194198.19,6278361.5,2000000.0,91160553.54,
4072,2016-04-30,2,34,43,75,78,1,MARIALVA/PR,1921148.76,49,10596.95,3807,194.84,0,0.0,0.0,6844739.0,500000.0,91472103.79,
4073,2016-05-02,8,35,51,62,67,0,,0.0,37,10788.39,2592,220.0,0,0.0,558838.61,5261849.5,1200000.0,91711606.05,
4074,2016-05-03,10,24,26,64,75,0,,0.0,41,11304.3,3543,186.87,0,0.0,1207705.13,6109524.0,2000000.0,91989691.71,
4075,2016-05-04,15,24,57,61,74,0,,0.0,48,11746.12,3660,220.06,0,0.0,1997044.45,7432172.0,2800000.0,92327980.01,
4076,2016-05-05,17,18,56,61,62,0,,0.0,50,11058.61,3703,213.31,0,0.0,2771147.17,7288709.0,3500000.0,92659738.33,
4077,2016-05-06,3,14,15,37,43,0,,0.0,132,5054.44,7657,124.47,0,0.0,3705207.64,8794821.0,4700000.0,93060049.96,
4078,2016-05-07,1,52,57,69,79,0,,0.0,59,11770.63,4094,242.32,0,0.0,4677461.55,9154438.5,5700000.0,93476730.22,
4079,2016-05-09,31,35,37,56,67,0,,0.0,65,10470.02,4677,207.87,0,0.0,5630232.92,8970997.0,7000000.0,93885060.82,
4080,2016-05-10,8,34,35,48,76,0,,0.0,83,9715.42,6207,185.59,0,0.0,6759164.99,10629671.0,8000000.0,94368888.86,
4081,2016-05-11,24,26,34,68,72,0,,0.0,83,10874.57,5766,223.62,0,0.0,8022790.75,11897904.5,9500000.0,94910442.77,
4082,2016-05-12,8,21,35,59,67,0,,0.0,86,10650.31,6771,193.24,0,0.0,9305087.89,12073708.5,10500000.0,95459998.71,
4083,2016-05-13,2,53,59,70,80,1,RIO DE JANEIRO/RJ,10761752.35,190,5476.18,6963,213.47,0,0.0,0.0,13715496.5,500000.0,96084283.48,
4084,2016-05-14,12,26,67,71,78,0,,0.0,40,10166.64,2564,226.58,0,0.0,569332.17,5360653.5,1200000.0,96328282.99,
4085,2016-05-16,10,28,57,75,80,1,SANTA RITA DO PASSA QUATRO/SP,1137600.47,60,5141.48,4431,104.69,107722,2.36,0.0,5350636.5,500000.0,96571826.56,
4086,2016-05-17,6,28,31,33,71,0,,0.0,41,6637.38,3267,125.25,83367,2.69,501296.5,4720051.0,1200000.0,96786667.93,
4087,2016-05-18,36,56,58,64,74,0,,0.0,44,7307.51,3824,126.43,92632,2.87,1093589.23,5576843.0,1800000.0,97040507.68,
4088,2016-05-19,31,58,59,67,71,0,,0.0,24,13818.21,2971,167.85,85429,3.21,1704499.45,5752139.5,2400000.0,97302326.36,
4089,2016-05-20,12,26,33,43,47,0,,0.0,91,4270.94,6346,92.09,144510,2.22,2420444.6,6741115.5,3200000.0,97609160.0,
4090,2016-05-21,23,40,41,43,74,0,,0.0,39,9751.42,3972,143.97,103810,3.02,3121007.39,6596280.0,3900000.0,97909401.22,
4091,2016-05-23,2,9,24,60,67,0,,0.0,78,5180.4,5916,102.7,139788,2.39,3865348.72,7008485.0,4700000.0,98228404.66,
4092,2016-05-24,1,19,23,59,79,0,,0.0,89,4625.19,6780,91.29,150842,2.25,4623636.34,7139799.0,5500000.0,98553385.09,
4093,2016-05-25,8,9,20,27,73,0,,0.0,73,6368.41,6675,104.73,165790,2.31,5480019.89,8063439.5,6500000.0,98920406.63,
4094,2016-05-27,2,36,52,65,73,0,,0.0,79,7596.95,6662,135.46,178472,2.78,6585576.24,10409572.5,8000000.0,99394216.51,
4095,2016-05-28,14,26,69,71,77,0,,0.0,79,7245.26,6604,130.33,168955,2.8,7639951.99,9927672.0,9000000.0,99846091.84,
4096,2016-05-30,17,35,58,74,79,3,SALVADOR/BA; TRAMANDAÍ/RS; TUIUTI/SP,2946970.95,111,5873.42,8634,113.54,204726,2.63,0.0,11307871.5,600000.0,100360789.36,
4097,2016-05-31,3,11,31,40,61,0,,0.0,47,6885.68,3699,131.56,97053,2.75,596154.96,5613208.5,1300000.0,100616284.35,
4098,2016-06-01,37,42,52,64,78,0,,0.0,70,5804.23,4531,134.84,113692,2.95,1344594.6,7047073.5,2200000.0,100937044.22,
4099,2016-06-02,7,15,24,27,52,0,,0.0,133,3229.61,8334,77.5,178751,1.98,2135849.23,7450206.0,3000000.0,101276153.37,
4100,2016-06-03,2,19,54,60,76,0,,0.0,90,5417.67,6905,106.18,164120,2.45,3034041.53,8457097.5,4000000.0,101661092.92,
4101,2016-06-04,6,18,59,62,79,0,,0.0,62,7806.78,5250,138.63,146027,2.74,3925657.08,8395173.0,4800000.0,102043213.89,
4102,2016-06-06,30,38,46,52,60,1,Curitiba/PR,4856192.84,56,9020.5,4786,158.71,130336,3.2,0.0,8761633.5,500000.0,102442014.95,
4103,2016-06-07,1,7,37,64,72,0,,0.0,40,8092.41,3815,127.59,106477,2.51,596283.04,5614414.5,1300000.0,102697564.84,
4104,2016-06-08,15,25,41,61,67,0,,0.0,29,14492.97,3587,176.19,114997,3.02,1370512.69,7289904.0,2200000.0,103029377.55,
4105,2016-06-09,28,51,66,67,76,0,,0.0,29,14387.31,3934,159.48,109132,3.16,2139098.18,7236760.5,3000000.0,103358771.35,
4106,2016-06-10,5,12,52,59,65,0,,0.0,109,4281.28,6927,101.3,169227,2.28,2998734.29,8094064.5,4000000.0,103727186.84,
4107,2016-06-11,9,41,44,50,60,0,,0.0,72,6467.86,5103,137.22,135977,2.83,3856576.74,8077176.0,5000000.0,104094833.62,
4108,2016-06-13,6,16,58,67,77,0,,0.0,67,7157.98,5286,136.43,153572,2.58,4740022.47,8318248.5,5600000.0,104473453.22,
